391	0	1	1
392	0	1	1
393	0	3	3
394	0	1	1
395	0	1	1
396	0	3	1
397	0	3	3
398	0	3	3
399	0	1	1
400	0	1	1
401	0	2	3
402	0	1	1
403	0	3	2
404	0	3	3
405	0	1	1
406	0	1	1
407	0	1	3
408	0	1	1
409	0	2	2
410	0	1	1
411	0	1	1
412	0	1	1
413	0	1	1
414	0	3	3
415	0	1	1
416	0	1	1
417	0	1	1
418	0	1	1
419	0	1	1
420	0	1	1
421	0	1	1
422	0	1	1
423	0	1	1
424	0	1	1
425	0	3	3
426	0	1	1
427	0	1	1
428	0	3	1
429	0	3	3
430	0	3	3
431	0	1	1
432	0	3	3
433	0	1	1
434	0	3	3
435	0	3	3
436	0	3	3
437	0	3	3
438	0	3	3
439	0	3	2
440	0	3	1
441	0	3	2
442	0	2	2
443	0	3	2
444	0	2	2
445	0	2	2
446	0	3	3
447	0	3	1
448	0	3	2
449	0	2	3
450	0	2	3
451	0	1	1
452	0	1	1
453	0	1	1
454	0	1	1
455	0	1	1
456	0	3	3
457	0	3	1
458	0	3	1
459	0	2	2
460	0	3	3
461	0	1	1
462	0	1	1
463	0	3	3
464	0	1	1
465	0	1	1
466	0	1	1
467	0	1	1
468	0	1	1
469	0	1	1
470	0	3	2
471	0	3	1
472	0	3	3
473	0	2	2
474	0	1	1
475	0	1	1
476	0	1	1
477	0	1	1
478	0	1	1
479	0	1	1
480	0	1	1
481	0	1	1
482	0	1	1
483	0	1	1
484	0	1	1
485	0	1	1
486	0	1	1
487	0	1	1
488	0	1	1
489	0	1	1
490	0	1	1
491	0	1	1
492	0	1	1
493	0	1	1
494	0	1	1
495	0	1	1
496	0	1	1
497	0	1	1
498	0	1	1
499	0	1	1
500	0	1	1
501	0	1	1
502	0	1	1
503	0	1	1
504	0	1	1
505	0	1	1
506	0	1	1
507	0	1	1
508	0	1	1
509	0	1	1
510	0	1	1
511	0	1	1
512	0	1	1
513	0	1	1
514	0	1	1
515	0	1	1
516	0	1	1
517	0	1	1
518	0	1	1
519	0	1	1
520	0	1	2
521	0	1	1
522	0	3	3
523	0	1	3
524	0	1	1
525	0	1	1
526	0	1	1
527	0	1	1
528	0	1	1
529	0	1	1
530	0	1	1
531	0	1	1
532	0	1	1
533	0	1	1
534	0	1	1
535	0	1	1
536	0	1	1
537	0	1	1
538	0	1	1
539	0	1	1
540	0	1	1
541	0	1	1
542	0	1	1
543	0	1	1
544	0	1	1
545	0	1	1
546	0	1	1
547	0	1	1
548	0	1	1
549	0	1	1
550	0	1	1
551	0	1	1
552	0	1	1
553	0	1	1
554	0	1	1
555	0	1	1
556	0	1	1
557	0	1	1
558	0	1	1
559	0	1	1
560	0	1	1
561	0	1	1
562	0	1	1
563	0	1	1
564	0	1	1
565	0	1	1
566	0	1	3
567	0	1	1
568	0	1	1
569	0	1	1
570	0	1	1
571	0	1	1
572	0	1	1
573	0	1	1
574	0	1	1
575	0	1	1
576	0	1	1
577	0	1	1
578	0	1	1
579	0	1	1
580	0	1	1
581	0	1	1
582	0	1	1
583	0	1	1
584	0	1	1
585	0	1	1
586	0	1	1
587	0	1	1
588	0	1	1
589	0	1	1
590	0	1	3
591	0	1	1
592	0	1	1
593	0	1	1
594	0	1	1
595	0	1	1
596	0	1	1
597	0	1	1
598	0	1	1
599	0	1	1
600	0	1	1
601	0	1	1
602	0	1	1
603	0	1	1
604	0	1	1
605	0	1	1
606	0	1	1
607	0	1	1
608	0	1	1
609	0	1	1
610	0	1	1
611	0	1	1
612	0	1	1
613	0	1	1
614	0	1	1
615	0	1	1
616	0	1	1
617	0	1	1
618	0	1	1
619	0	1	1
620	0	1	1
621	0	1	3
622	0	1	1
623	0	1	1
624	0	1	1
625	0	1	1
626	0	1	1
627	0	1	3
628	0	1	1
629	0	1	3
630	0	3	1
631	0	1	1
632	0	1	1
633	0	1	1
634	0	1	1
635	0	1	1
636	0	1	1
637	0	3	2
638	0	1	1
639	0	1	1
640	0	1	1
641	0	1	1
642	0	1	1
643	0	1	1
644	0	1	1
645	0	1	1
646	0	1	1
647	0	1	1
648	0	1	1
649	0	1	1
650	0	1	1
651	0	1	1
652	0	1	1
653	0	1	1
654	0	1	1
655	0	1	1
656	0	1	1
657	0	1	1
658	0	1	1
659	0	1	1
660	0	1	1
661	0	1	1
662	0	1	1
663	0	1	1
664	0	1	1
665	0	1	1
666	0	1	1
667	0	1	1
668	0	1	1
669	0	1	1
670	0	1	1
671	0	1	1
672	0	1	1
673	0	1	1
674	0	1	1
675	0	1	1
676	0	1	1
677	0	1	1
678	0	1	1
679	0	1	1
680	0	1	1
681	0	1	3
682	0	1	1
683	0	1	1
684	0	1	1
685	0	1	1
686	0	1	1
687	0	1	1
688	0	1	1
689	0	1	1
690	0	1	1
691	0	1	1
692	0	1	1
693	0	1	1
694	0	1	1
695	0	1	1
696	0	1	1
697	0	1	1
698	0	1	1
699	0	1	1
700	0	1	1
701	0	1	3
702	0	1	1
703	0	1	1
704	0	1	1
705	0	1	1
706	0	1	1
707	0	1	3
708	0	1	3
709	0	1	1
710	0	1	1
711	0	1	1
712	0	1	1
713	0	1	1
714	0	1	1
715	0	1	1
716	0	1	1
717	0	1	1
718	0	1	1
719	0	1	1
720	0	1	1
721	0	1	1
722	0	1	1
723	0	1	1
724	0	1	1
725	0	1	1
726	0	1	1
727	0	1	1
728	0	1	1
729	0	1	1
730	0	1	1
731	0	1	1
732	0	1	1
733	0	1	1
734	0	1	1
735	0	1	1
736	0	1	1
737	0	1	1
738	0	1	1
739	0	1	1
740	0	1	1
741	0	1	1
742	0	1	1
743	0	1	1
744	0	1	1
745	0	1	1
746	0	1	1
747	0	1	1
748	0	1	1
749	0	1	1
750	0	1	1
751	0	1	1
752	0	1	1
753	0	1	1
754	0	1	1
755	0	1	1
756	0	1	1
757	0	1	1
758	0	1	1
759	0	1	1
760	0	1	1
761	0	1	1
762	0	1	1
763	0	1	1
764	0	1	1
765	0	1	1
766	0	1	1
767	0	1	3
768	0	1	1
769	0	1	1
770	0	1	1
771	0	1	1
772	0	1	1
773	0	1	1
774	0	1	1
775	0	1	1
776	0	1	1
777	0	1	1
778	0	1	1
779	0	1	1
780	0	1	1
781	0	1	1
782	0	1	1
783	0	1	1
784	0	1	1
785	0	1	1
786	0	1	1
787	0	1	1
788	0	1	1
789	0	1	1
790	0	1	1
791	0	1	1
792	0	1	1
793	0	1	1
794	0	1	1
795	0	1	1
796	0	1	1
797	0	1	1
798	0	1	1
799	0	1	1
800	0	1	1
801	0	1	1
802	0	1	1
803	0	1	1
804	0	1	1
805	0	1	1
806	0	1	1
807	0	1	1
808	0	2	2
809	0	1	1
810	0	1	1
811	0	1	1
812	0	1	1
813	0	1	1
814	0	1	1
815	0	1	1
816	0	1	1
817	0	1	1
818	0	1	1
819	0	1	1
820	0	1	1
821	0	1	1
822	0	1	1
823	0	1	1
824	0	1	1
825	0	1	1
826	0	1	1
827	0	1	1
828	0	1	1
829	0	1	1
830	0	1	1
831	0	1	1
832	0	1	1
833	0	1	1
834	0	1	1
835	0	1	1
836	0	1	1
837	0	1	1
838	0	1	1
839	0	1	1
840	0	1	1
841	0	1	1
842	0	1	1
843	0	1	1
844	0	1	1
845	0	1	1
846	0	1	1
847	0	1	1
848	0	1	1
849	0	1	1
850	0	1	1
851	0	1	1
852	0	1	1
853	0	1	1
854	0	1	1
855	0	1	1
856	0	1	1
857	0	1	1
858	0	1	1
859	0	1	1
860	0	1	1
861	0	1	1
862	0	1	1
863	0	1	1
864	0	1	1
865	0	1	3
866	0	1	1
867	0	1	1
868	0	1	1
869	0	1	1
870	0	1	1
871	0	1	1
872	0	1	1
873	0	1	1
874	0	1	1
875	0	1	1
876	0	1	1
877	0	1	1
878	0	1	1
879	0	1	1
880	0	1	1
881	0	1	1
882	0	1	1
883	0	2	2
884	0	1	1
885	0	1	1
886	0	1	1
887	0	1	1
888	0	1	1
889	0	1	1
890	0	1	1
891	0	1	1
892	0	1	1
893	0	1	1
894	0	1	1
895	0	1	1
896	0	1	1
897	0	1	1
898	0	1	1
899	0	1	1
900	0	1	1
901	0	3	3
902	0	1	1
903	0	1	1
904	0	1	1
905	0	3	3
906	0	1	1
907	0	1	1
908	0	1	1
909	0	1	1
910	0	1	1
911	0	1	1
912	0	1	1
913	0	1	1
914	0	1	1
915	0	1	1
916	0	1	1
917	0	1	1
918	0	1	1
919	0	1	1
920	0	1	3
921	0	1	1
922	0	1	3
923	0	1	1
924	0	1	1
925	0	1	3
926	0	1	1
927	0	1	1
928	0	1	1
929	0	1	1
930	0	1	1
931	0	1	1
932	0	1	1
933	0	1	1
934	0	1	1
935	0	1	3
936	0	1	1
937	0	1	1
938	0	1	1
939	0	1	1
940	0	1	1
941	0	1	3
942	0	1	1
943	0	1	1
944	0	1	1
945	0	1	1
946	0	3	3
947	0	1	1
948	0	1	1
949	0	1	1
950	0	1	1
951	0	1	1
952	0	1	1
953	0	1	1
954	0	1	3
955	0	1	1
956	0	1	1
957	0	1	1
958	0	1	3
959	0	1	1
960	0	1	1
961	0	1	1
962	0	1	1
963	0	1	1
964	0	1	1
965	0	1	1
966	0	1	1
967	0	1	1
968	0	1	3
969	0	1	1
970	0	1	1
971	0	1	1
972	0	1	1
973	0	1	1
974	0	1	1
975	0	1	1
976	0	1	3
977	0	1	3
978	0	1	1
979	0	1	1
980	0	1	1
981	0	1	1
982	0	1	1
983	0	1	3
984	0	1	1
985	0	1	3
986	0	1	1
987	0	1	1
988	0	1	1
989	0	1	1
990	0	1	1
991	0	1	1
992	0	1	1
993	0	1	1
994	0	1	1
995	0	1	1
996	0	1	1
997	0	1	1
998	0	1	3
999	0	1	1
1000	0	3	3
1001	0	3	3
1002	0	1	1
1003	0	1	3
1004	0	1	1
1005	0	1	1
1006	0	1	1
1007	0	1	1
1008	0	1	1
1009	0	1	1
1010	0	1	1
1011	0	1	1
1012	0	1	1
1013	0	1	1
1014	0	1	1
1015	0	1	1
1016	0	1	1
1017	0	1	3
1018	0	1	3
1019	0	1	1
1020	0	1	1
1021	0	1	1
1022	0	1	1
1023	0	1	1
1024	0	1	1
1025	0	1	1
1026	0	1	1
1027	0	1	1
1028	0	1	1
1029	0	1	1
1030	0	1	1
1031	0	1	1
1032	0	1	1
1033	0	1	3
1034	0	1	1
1035	0	1	1
1036	0	1	1
1037	0	1	1
1038	0	1	1
1039	0	1	1
1040	0	1	1
1041	0	1	1
1042	0	1	1
1043	0	1	1
1044	0	1	1
1045	0	1	1
1046	0	1	1
1047	0	1	1
1048	0	1	1
1049	0	1	1
1050	0	1	1
1051	0	1	1
1052	0	1	1
1053	0	1	1
1054	0	1	1
1055	0	1	3
1056	0	1	1
1057	0	1	1
1058	0	1	1
1059	0	1	1
1060	0	1	1
1061	0	1	1
1062	0	1	1
1063	0	1	1
1064	0	1	1
1065	0	1	1
1066	0	1	3
1067	0	1	3
1068	0	1	3
1069	0	1	1
1070	0	1	3
1071	0	1	1
1072	0	1	1
1073	0	1	1
1074	0	1	1
1075	0	1	1
1076	0	1	1
1077	0	1	1
1078	0	1	1
1079	0	1	1
1080	0	1	1
1081	0	1	1
1082	0	1	1
1083	0	1	1
1084	0	1	1
1085	0	1	1
1086	0	1	1
1087	0	1	1
1088	0	1	1
1089	0	1	1
1090	0	1	1
1091	0	1	1
1092	0	1	1
1093	0	1	1
1094	0	1	1
1095	0	1	1
1096	0	1	1
1097	0	1	1
1098	0	1	1
1099	0	1	1
1100	0	1	1
1101	0	1	1
1102	0	1	1
1103	0	1	1
1104	0	1	1
1105	0	1	1
1106	0	1	1
1107	0	1	1
1108	0	1	1
1109	0	1	1
1110	0	1	1
1111	0	1	1
1112	0	1	1
1113	0	1	1
1114	0	1	1
1115	0	1	1
1116	0	1	1
1117	0	1	1
1118	0	1	1
1119	0	1	1
1120	0	1	1
1121	0	1	1
1122	0	1	1
1123	0	1	1
1124	0	1	1
1125	0	1	1
1126	0	1	1
1127	0	1	1
1128	0	1	1
1129	0	1	1
1130	0	1	1
1131	0	1	1
1132	0	1	3
1133	0	1	3
1134	0	1	1
1135	0	1	1
1136	0	1	1
1137	0	1	1
1138	0	1	1
1139	0	1	3
1140	0	1	1
1141	0	1	1
1142	0	1	1
1143	0	1	1
1144	0	1	1
1145	0	1	1
1146	0	1	1
1147	0	1	1
1148	0	1	1
1149	0	1	1
1150	0	1	1
1151	0	1	1
1152	0	1	1
1153	0	1	3
1154	0	1	1
1155	0	1	1
1156	0	1	1
1157	0	1	1
1158	0	1	1
1159	0	1	1
1160	0	1	1
1161	0	1	1
1162	0	1	1
1163	0	1	1
1164	0	1	1
1165	0	1	1
1166	0	1	1
1167	0	1	1
1168	0	1	1
1169	0	1	1
1170	0	1	1
1171	0	1	1
1172	0	1	1
1173	0	1	1
1174	0	1	2
1175	0	1	1
1176	0	1	1
1177	0	1	1
1178	0	1	1
1179	0	1	1
1180	0	1	1
1181	0	1	3
1182	0	1	1
1183	0	1	1
1184	0	1	1
1185	0	1	1
1186	0	1	1
1187	0	2	2
1188	0	1	1
1189	0	1	1
1190	0	1	1
1191	0	1	1
1192	0	1	1
1193	0	1	1
1194	0	1	1
1195	0	1	1
1196	0	1	1
1197	0	1	1
1198	0	1	1
1199	0	1	1
1200	0	1	1
1201	0	1	1
1202	0	2	2
1203	0	1	1
1204	0	1	1
1205	0	1	1
1206	0	1	1
1207	0	1	1
1208	0	1	1
1209	0	1	1
1210	0	1	1
1211	0	1	1
1212	0	1	1
1213	0	1	1
1214	0	1	1
1215	0	1	1
1216	0	1	1
1217	0	1	1
1218	0	1	1
1219	0	1	1
1220	0	1	1
1221	0	1	1
1222	0	1	1
1223	0	1	1
1224	0	1	1
1225	0	1	1
1226	0	1	1
1227	0	1	1
1228	0	1	1
1229	0	1	1
1230	0	1	1
1231	0	1	1
1232	0	1	1
1233	0	1	1
1234	0	1	1
1235	0	1	1
1236	0	1	1
1237	0	1	1
1238	0	1	1
1239	0	3	3
1240	0	3	2
1241	0	1	3
1242	0	1	1
1243	0	1	1
1244	0	1	1
1245	0	1	3
1246	0	1	1
1247	0	1	3
1248	0	1	3
1249	0	3	3
1250	0	3	3
1251	0	1	3
1252	0	1	3
1253	0	1	3
1254	0	1	3
1255	0	3	3
1256	0	1	1
1257	0	1	1
1258	0	1	1
1259	0	1	3
1260	0	3	3
1261	0	1	1
1262	0	1	1
1263	0	1	1
1264	0	1	1
1265	0	1	1
1266	0	1	3
1267	0	1	1
1268	0	3	3
1269	0	3	3
1270	0	3	3
1271	0	1	3
1272	0	1	3
1273	0	3	3
1274	0	1	1
1275	0	3	3
1276	0	3	3
1277	0	3	3
1278	0	1	1
1279	0	3	3
1280	0	1	3
1281	0	1	1
1282	0	1	3
1283	0	3	3
1284	0	1	1
1285	0	1	3
1286	0	3	1
1287	0	3	3
1288	0	3	2
1289	0	3	3
1290	0	3	3
1291	0	3	3
1292	0	3	3
1293	0	3	2
1294	0	3	2
1295	0	3	2
1296	0	1	1
1297	0	3	3
1298	0	1	1
1299	0	3	3
1300	0	3	3
1301	0	3	3
1302	0	3	2
1303	0	1	1
1304	0	1	1
1305	0	1	1
1306	0	1	1
1307	0	3	3
1308	0	1	1
1309	0	1	3
1310	0	3	3
1311	0	3	3
1312	0	3	1
1313	0	3	3
1314	0	2	2
1315	0	2	2
1316	0	1	1
1317	0	3	3
1318	0	3	3
1319	0	3	3
1320	0	1	1
1321	0	1	3
1322	0	3	3
1323	0	3	3
1324	0	1	1
1325	0	3	3
1326	0	3	3
1327	0	1	1
1328	0	3	3
1329	0	1	1
1330	0	3	3
1331	0	3	3
1332	0	3	2
1333	0	3	3
1334	0	3	3
1335	0	3	3
1336	0	3	3
1337	0	3	3
1338	0	2	3
1339	0	3	3
1340	0	3	3
1341	0	1	1
1342	0	2	2
1343	0	3	3
1344	0	3	3
1345	0	1	1
1346	0	3	1
1347	0	3	3
1348	0	2	1
1349	0	3	3
1350	0	3	3
1351	0	1	1
1352	0	3	3
1353	0	2	2
1354	0	3	3
1355	0	3	1
1356	0	3	3
1357	0	3	1
1358	0	3	3
1359	0	3	3
1360	0	3	3
1361	0	1	1
1362	0	3	3
1363	0	1	3
1364	0	3	1
1365	0	1	1
1366	0	3	3
1367	0	3	3
1368	0	1	3
1369	0	3	3
1370	0	1	1
1371	0	1	1
1372	0	1	3
1373	0	3	3
1374	0	1	1
1375	0	3	3
1376	0	3	3
1377	0	3	3
1378	0	3	3
1379	0	3	3
1380	0	3	3
1381	0	3	3
1382	0	3	3
1383	0	3	3
1384	0	1	1
1385	0	3	3
1386	0	1	1
1387	0	1	3
1388	0	3	3
1389	0	1	1
1390	0	1	1
1391	0	3	3
1392	0	1	1
1393	0	1	3
1394	0	1	1
1395	0	1	3
1396	0	3	3
1397	0	1	1
1398	0	1	1
1399	0	1	3
1400	0	3	3
1401	0	3	3
1402	0	3	3
1403	0	1	1
1404	0	3	3
1405	0	3	3
1406	0	3	3
1407	0	3	3
1408	0	1	3
1409	0	1	3
1410	0	1	3
1411	0	3	3
1412	0	3	1
1413	0	1	1
1414	0	3	1
1415	0	3	3
1416	0	1	3
1417	0	1	1
1418	0	1	1
1419	0	1	1
1420	0	3	3
1421	0	1	1
1422	0	1	3
1423	0	3	3
1424	0	3	1
1425	0	3	3
1426	0	3	3
1427	0	3	3
1428	0	3	3
1429	0	3	3
1430	0	1	1
1431	0	3	3
1432	0	3	3
1433	0	3	3
1434	0	3	3
1435	0	1	3
1436	0	3	3
1437	0	3	3
1438	0	3	3
1439	0	3	3
1440	0	3	3
1441	0	1	1
1442	0	1	1
1443	0	3	3
1444	0	3	3
1445	0	3	3
1446	0	1	3
1447	0	1	3
1448	0	1	3
1449	0	1	1
1450	0	3	3
1451	0	3	3
1452	0	3	3
1453	0	3	3
1454	0	3	3
1455	0	3	3
1456	0	3	3
1457	0	1	3
1458	0	1	1
1459	0	1	3
1460	0	1	3
1461	0	3	3
1462	0	3	3
1463	0	3	2
1464	0	3	3
1465	0	3	3
1466	0	3	3
1467	0	3	3
1468	0	3	3
1469	0	3	3
1470	0	3	3
1471	0	3	3
1472	0	3	3
1473	0	3	3
1474	0	1	3
1475	0	3	3
1476	0	3	3
1477	0	1	3
1478	0	3	3
1479	0	3	3
1480	0	3	3
1481	0	3	3
1482	0	3	3
1483	0	3	3
1484	0	3	3
1485	0	3	3
1486	0	1	1
1487	0	1	1
1488	0	1	1
1489	0	3	3
1490	0	1	3
1491	0	1	3
1492	0	1	3
1493	0	1	1
1494	0	1	3
1495	0	1	1
1496	0	3	3
1497	0	1	1
1498	0	3	3
1499	0	1	1
1500	0	1	1
1501	0	1	1
1502	0	1	3
1503	0	3	3
1504	0	1	1
1505	0	1	3
1506	0	3	3
1507	0	3	3
1508	0	3	3
1509	0	3	3
1510	0	3	3
1511	0	3	3
1512	0	3	3
1513	0	3	3
1514	0	3	3
1515	0	1	1
1516	0	3	3
1517	0	3	2
1518	0	3	3
1519	0	3	3
1520	0	3	3
1521	0	3	2
1522	0	3	3
1523	0	1	3
1524	0	3	3
1525	0	1	3
1526	0	1	1
1527	0	3	2
1528	0	3	2
1529	0	3	3
1530	0	3	3
1531	0	3	3
1532	0	3	3
1533	0	3	3
1534	0	3	3
1535	0	1	1
1536	0	3	3
1537	0	3	3
1538	0	3	3
1539	0	3	2
1540	0	3	2
1541	0	3	3
1542	0	3	3
1543	0	3	3
1544	0	3	3
1545	0	3	3
1546	0	1	3
1547	0	3	2
1548	0	3	2
1549	0	1	1
1550	0	3	3
1551	0	1	1
1552	0	1	1
1553	0	1	1
1554	0	1	3
1555	0	3	3
1556	0	1	1
1557	0	3	3
1558	0	3	1
1559	0	3	3
1560	0	1	3
1561	0	1	1
1562	0	3	2
1563	0	1	1
1564	0	3	2
1565	0	1	3
1566	0	3	1
1567	0	1	1
1568	0	1	3
1569	0	3	1
1570	0	3	2
1571	0	3	3
1572	0	3	3
1573	0	3	2
1574	0	1	1
1575	0	3	3
1576	0	1	3
1577	0	3	3
1578	0	1	3
1579	0	3	3
1580	0	3	2
1581	0	3	2
1582	0	1	3
1583	0	3	2
1584	0	3	2
1585	0	1	3
1586	0	3	2
1587	0	3	3
1588	0	1	3
1589	0	1	3
1590	0	3	2
1591	0	3	2
1592	0	3	3
1593	0	3	3
1594	0	3	3
1595	0	3	3
1596	0	2	3
1597	0	2	2
1598	0	3	3
1599	0	3	3
1600	0	3	3
1601	0	1	1
1602	0	3	3
1603	0	3	3
1604	0	3	3
1605	0	1	3
1606	0	1	1
1607	0	3	3
1608	0	3	3
1609	0	3	3
1610	0	3	3
1611	0	3	3
1612	0	3	3
1613	0	1	1
1614	0	3	3
1615	0	1	1
1616	0	1	1
1617	0	1	3
1618	0	3	1
1619	0	1	1
1620	0	1	1
1621	0	1	1
1622	0	1	1
1623	0	3	1
1624	0	3	3
1625	0	3	3
1626	0	3	3
1627	0	3	3
1628	0	3	3
1629	0	1	1
1630	0	1	1
1631	0	1	1
1632	0	1	1
1633	0	1	1
1634	0	1	1
1635	0	1	1
1636	0	1	1
1637	0	1	1
1638	0	1	1
1639	0	3	3
1640	0	1	1
1641	0	1	1
1642	0	1	1
1643	0	3	3
1644	0	1	1
1645	0	1	1
1646	0	1	3
1647	0	1	1
1648	0	1	1
1649	0	3	3
1650	0	1	1
1651	0	1	3
1652	0	1	1
1653	0	3	1
1654	0	3	1
1655	0	1	1
1656	0	1	1
1657	0	1	1
1658	0	1	1
1659	0	3	2
1660	0	3	1
1661	0	3	3
1662	0	3	3
1663	0	2	2
1664	0	3	3
1665	0	1	1
1666	0	3	3
